id,subject,sentence,gender
6_SUB8,SUB8,Mari kita pergi lebih awal,male
7_SUB8,SUB8,Hari ini hari apa?,male
8_SUB8,SUB8,"Bagus sekali, terima kasih banyak",male
9_SUB8,SUB8,Liburan musim dingin akan segera tiba,male
10_SUB8,SUB8,Ingin membungkus sisa makanan,male
11_SUB8,SUB8,Aku akan menjemputmu tepat waktu,male
12_SUB8,SUB8,Saya tidak tahu harus bicara apa,male
13_SUB8,SUB8,Turut berduka mendengar kabar tersebut,male
14_SUB8,SUB8,Makan malam hampir siap,male
15_SUB8,SUB8,Apakah kamu tahu di mana bisa membelinya?,male
16_SUB8,SUB8,Makan malam sudah siap,male
17_SUB8,SUB8,"Lama tidak jumpa, apa kabarmu?",male
18_SUB8,SUB8,Semoga lain kali tidak terlewatkan lagi,male
19_SUB8,SUB8,Inspirasi terkadang datang dari tempat-tempat yang aneh,male
20_SUB8,SUB8,Apakah kamu ingin pergi ke restoran ini?,male
21_SUB8,SUB8,Dia selalu meludah sembarangan,male
22_SUB8,SUB8,Cinta terkadang benar-benar buta,male
23_SUB8,SUB8,"Kunci pintunya, ayo kita berangkat",male
24_SUB8,SUB8,"Sudah siap, mari kita mulai",male
25_SUB8,SUB8,Kejujuran adalah dasar dari persahabatan,male
26_SUB8,SUB8,Mari kita pulang,male
27_SUB8,SUB8,Kucing itu terlalu kotor dan sangat malas,male
28_SUB8,SUB8,Saya ingin tidur lebih awal,male
29_SUB8,SUB8,Bagaimana kalau kita pergi menjenguk teman?,male
30_SUB8,SUB8,Dia sudah punya pacar,male
31_SUB8,SUB8,Bantuan Anda sangat tepat waktu,male
32_SUB8,SUB8,Selamat datang di acara kami,male
33_SUB8,SUB8,Anda terlihat kurang sehat,male
34_SUB8,SUB8,Anda bebas untuk pergi,male
35_SUB8,SUB8,Apakah perasaanmu sudah lebih baik?,male
36_SUB8,SUB8,Keputusan Anda sangat bijaksana,male
37_SUB8,SUB8,Saya tidak tahu ingin makan apa,male
38_SUB8,SUB8,Tapi saya sarankan Anda mengakui kesalahan,male
39_SUB8,SUB8,"Saya ada janji temu, mohon tunggu sebentar",male
40_SUB8,SUB8,Saya akan bantu mengetikkan untuk Anda,male
41_SUB8,SUB8,Bolehkah saya bantu?,male
42_SUB8,SUB8,"Maaf, Anda menduduki kursi saya",male
43_SUB8,SUB8,Akui kesalahan dan hadapi kenyataan,male
44_SUB8,SUB8,Dia tidak mengatakannya di telepon,male
45_SUB8,SUB8,"Sudah larut, saya harus mengejar kereta",male
46_SUB8,SUB8,Minta jus tomat juga,male
47_SUB8,SUB8,Sampai jumpa bulan depan,male
48_SUB8,SUB8,Kamu harus bantu mencuci baju,male
49_SUB8,SUB8,Kalian mau pergi makan siang di mana?,male
50_SUB8,SUB8,Tolong awasi orang itu,male
51_SUB8,SUB8,Dia adalah teman sekamar saya,male
52_SUB8,SUB8,Saya tersesat di dekat rumah Anda,male
53_SUB8,SUB8,Bisa tolong bantu saya menyiram bunga?,male
54_SUB8,SUB8,Dia membuat kesabaran saya habis,male
55_SUB8,SUB8,Apakah kamu sudah makan?,male
56_SUB8,SUB8,"Jika Anda bersedia, tinggallah",male
57_SUB8,SUB8,Sudahkah kamu bicara dengannya?,male
58_SUB8,SUB8,Teman sejati terlihat di saat susah,male
59_SUB8,SUB8,Boleh saya minta nomor telepon Anda?,male
60_SUB8,SUB8,Apa rencanamu untuk masa depan?,male
61_SUB8,SUB8,Semoga Anda cepat sembuh,male
62_SUB8,SUB8,Kebetulan sekali bertemu Anda di sini,male
63_SUB8,SUB8,Bantu menyiapkan makan malam,male
64_SUB8,SUB8,Dia adalah laki-laki yang pemalu,male
65_SUB8,SUB8,Bisakah Anda merekomendasikan beberapa hidangan?,male
66_SUB8,SUB8,Saya benar-benar tidak sedang bercanda,male
67_SUB8,SUB8,Saya rasa kita akan bekerja sama dengan baik,male
68_SUB8,SUB8,Apakah kamu serius?,male
69_SUB8,SUB8,Kamu benar-benar koki yang hebat,male
70_SUB8,SUB8,Saya akan berusaha semaksimal mungkin membantu Anda,male
71_SUB8,SUB8,"Halo, bisa minta tolong sebentar?",male
72_SUB8,SUB8,Apakah Anda memerlukan bantuan?,male
73_SUB8,SUB8,Penelitian Anda sangat luar biasa,male
74_SUB8,SUB8,Saya ada janji temu malam ini,male
75_SUB8,SUB8,"Saya mau masakan Tiongkok, terima kasih",male
76_SUB8,SUB8,Wasit sepertinya agak memihak,male
77_SUB8,SUB8,Kami akan mengabari Anda secepatnya,male
78_SUB8,SUB8,Terkadang memang begitulah kenyataannya,male
79_SUB8,SUB8,Ukuran pancinya pas,male
80_SUB8,SUB8,Anda ada di mana?,male
81_SUB8,SUB8,Bagaimana menurut Anda?,male
82_SUB8,SUB8,Tidak sengaja menabrak orang lain,male
83_SUB8,SUB8,Dia akan merasa sangat senang,male
84_SUB8,SUB8,Maaf telah mengganggu Anda,male
85_SUB8,SUB8,Tolong bantu ambilkan foto kami,male
86_SUB8,SUB8,Sepertinya Anda berjalan ke arah yang berlawanan,male
87_SUB8,SUB8,Sebaiknya kita pergi sekarang,male
88_SUB8,SUB8,Saya menerima pujian ini dengan rendah hati,male
89_SUB8,SUB8,Anda ingin bicara dengan siapa?,male
90_SUB8,SUB8,Bolehkah saya meminjam mobilmu besok?,male
91_SUB8,SUB8,"Tidak usah, terima kasih",male
92_SUB8,SUB8,Kamu akan segera sembuh,male
93_SUB8,SUB8,Saya akan tiba tepat waktu,male
94_SUB8,SUB8,Kami akan menunggu Anda,male
95_SUB8,SUB8,Kecewa dengan upaya Anda,male
96_SUB8,SUB8,Kita harus saling membantu,male
97_SUB8,SUB8,Semoga perjalanan Anda menyenangkan,male
98_SUB8,SUB8,Bicaranya tidak ada habisnya,male
99_SUB8,SUB8,Saya sedang belajar memasak,male
100_SUB8,SUB8,Apakah kalian punya keju?,male
1_SUB10,SUB10,"Selamat pagi, ada yang bisa dibantu?",female
2_SUB10,SUB10,"Selamat datang, ada yang bisa saya bantu?",female
3_SUB10,SUB10,Boleh minta tolong?,female
4_SUB10,SUB10,Kamu terlihat luar biasa,female
5_SUB10,SUB10,Mari kita bicara di luar,female
6_SUB10,SUB10,"Maaf, membuat Anda menunggu lama",female
7_SUB10,SUB10,Saya ingin pergi makan sesuatu,female
8_SUB10,SUB10,Sudah waktunya tidur,female
9_SUB10,SUB10,Apakah Anda ingin mencoba hidangan lainnya?,female
10_SUB10,SUB10,Kita pernah bertemu tahun lalu,female
11_SUB10,SUB10,"Maaf, kemarin saya tidak masuk kelas",female
12_SUB10,SUB10,Anda seharusnya merasa malu,female
13_SUB10,SUB10,Dia bekerja paling rajin,female
14_SUB10,SUB10,Penjelasan Anda tidak meyakinkan bagi saya,female
15_SUB10,SUB10,Mari ikut saya ke kantor untuk bicara lebih lanjut,female
16_SUB10,SUB10,Saya menikmati waktu yang menyenangkan,female
17_SUB10,SUB10,Kucing itu sangat cantik dan lucu,female
18_SUB10,SUB10,Anda terlihat sangat lelah,female
19_SUB10,SUB10,Pilihan Anda banyak sekali ya,female
20_SUB10,SUB10,Lain kali pasti akan lebih baik,female
21_SUB10,SUB10,Dia sangat tidak bisa diandalkan,female
22_SUB10,SUB10,Kita akan tetap saling berkabar,female
23_SUB10,SUB10,Saya tidak percaya penjelasan Anda,female
24_SUB10,SUB10,Mau tambah nasi lagi?,female
25_SUB10,SUB10,Mengapa dia tidak menang?,female
26_SUB10,SUB10,Mari kita akhiri rapatnya,female
27_SUB10,SUB10,Profesor itu memberikan kesan yang mendalam,female
28_SUB10,SUB10,Apakah sebelumnya kita pernah bertemu?,female
29_SUB10,SUB10,Kami biasanya makan di kantin,female
30_SUB10,SUB10,Layanan makanan tersedia di pesawat,female
31_SUB10,SUB10,Apa yang Anda lakukan di waktu luang?,female
32_SUB10,SUB10,Kapan pesawat akan tiba?,female
33_SUB10,SUB10,Kamu adalah penyelamat hidupku,female
34_SUB10,SUB10,Saya setuju dengan semua kebijakannya,female
35_SUB10,SUB10,Kamu boleh mencobanya,female
36_SUB10,SUB10,Dia adalah pelari terbaik yang pernah saya temui,female
37_SUB10,SUB10,Kamu adalah pahlawanku,female
38_SUB10,SUB10,Kita pergi nanti saja,female
39_SUB10,SUB10,Semoga Anda bersenang-senang,female
40_SUB10,SUB10,Apakah ada restoran Jepang di sekitar sini?,female
41_SUB10,SUB10,Matanya sangat indah,female
42_SUB10,SUB10,Apakah sarapan sudah siap?,female
43_SUB10,SUB10,Aku sedang menelepon teman,female
44_SUB10,SUB10,Berikan mikrofonnya kepada dia,female
45_SUB10,SUB10,Kamu harus pergi melihatnya,female
46_SUB10,SUB10,Kami akan merapikan dokumen besok,female
47_SUB10,SUB10,Konsep lama sulit untuk diubah,female
48_SUB10,SUB10,Apakah ada waktu luang sore ini?,female
49_SUB10,SUB10,Dia sedang mencari tesisnya yang hilang,female
50_SUB10,SUB10,Jangan percaya apa yang dia katakan,female
